address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo/text,badgeInfo/type,baths,beds,brokerName,carouselPhotos/0/url,countryCurrency,detailUrl,foundFromSearchUrl,foundOnSearchPage,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/dateSold,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isShowcaseListing,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong/latitude,latLong/longitude,list,lotAreaString,marketingStatusSimplifiedCd,pgapt,providerListingId,rawHomeStatusCd,relaxed,sgapt,shouldShowZestimateAsPrice,soldPrice,statusText,statusType,streetViewMetadataURL,streetViewURL,unformattedPrice,variableData/text,variableData/type,zestimate,zpid
"7413 W Nicolet Ave, Glendale, AZ 85303",Glendale,AZ,7413 W Nicolet Ave,85303,1986,5/27/2024 0:00,Apply instantly,ACCEPTS_APPLICATIONS,3,3,"K. Hovnanian Great Western Homes, LLC",https://photos.zillowstatic.com/fp/e5c1a1a8ebd38686fa639516ecb7edb2-p_e.jpg,$,https://www.zillow.com/homedetails/7413-W-Nicolet-Ave-Glendale-AZ-85303/2053478304_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,3,3,Glendale,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,FOR_RENT,SINGLE_FAMILY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.542477,,,1986,-112.21886,sqft,4063,449990,,2395,,2428,FALSE,AZ,7413 W Nicolet Ave,,612579000,,,450100,85303,2053478304,2053478304,https://photos.zillowstatic.com/fp/e5c1a1a8ebd38686fa639516ecb7edb2-p_e.jpg,Listing provided by ARMLS,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.542477,-112.21886,TRUE,,Non Owner Occupied,RecentlySold,fmp2c6ez7jex,RecentlySold,FALSE,Unknown Listed By,FALSE,"$449,990 ",Sold,SOLD,,,449990,,,450100,2053478304
"3259 W Peak View Rd, Phoenix, AZ 85083",Phoenix,AZ,3259 W Peak View Rd,85083,2375,,,,3,4,Lennar Sales Corp,https://photos.zillowstatic.com/fp/5bf1fe1fbe08b73cd38692aa69711c43-p_e.jpg,$,https://www.zillow.com/homedetails/3259-W-Peak-View-Rd-Phoenix-AZ-85083/2054093805_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,3,4,Phoenix,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.74639,,,2375,-112.128876,sqft,6875,679990,,679990,,2995,FALSE,AZ,3259 W Peak View Rd,,612579000,,,680200,85083,2054093805,2054093805,https://photos.zillowstatic.com/fp/5bf1fe1fbe08b73cd38692aa69711c43-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.74639,-112.128876,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$679,990 ",Sold,SOLD,,,679990,Sold 05/24/2024,RECENTLY_SOLD,680200,2054093805
"32398 N 122nd Dr, Peoria, AZ 85383",Peoria,AZ,32398 N 122nd Dr,85383,2373,,,,3,4,Taylor Morrison (MLS Only),https://photos.zillowstatic.com/fp/de0fba7945d79be67540eebc3386c309-p_e.jpg,$,https://www.zillow.com/homedetails/32398-N-122nd-Dr-Peoria-AZ-85383/2054449715_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,3,4,Peoria,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.7765,,,2373,-112.32416,sqft,5173,563636,,563636,,2650,FALSE,AZ,32398 N 122nd Dr,,612579000,,,563800,85383,2054449715,2054449715,https://photos.zillowstatic.com/fp/de0fba7945d79be67540eebc3386c309-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7765,-112.32416,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$563,636 ",Sold,SOLD,,,563636,Sold 05/24/2024,RECENTLY_SOLD,563800,2054449715
"1946 W Lariat Ln, Phoenix, AZ 85085",Phoenix,AZ,1946 W Lariat Ln,85085,2052,,,,3,3,Launch Powered By Compass,https://photos.zillowstatic.com/fp/45023d48952e0fffdde5948f8f155408-p_e.jpg,$,https://www.zillow.com/homedetails/1946-W-Lariat-Ln-Phoenix-AZ-85085/2054933998_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,3,3,Phoenix,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.723213,,,2052,-112.10226,sqft,3600,611990,,611990,,2699,FALSE,AZ,1946 W Lariat Ln,,612579000,,,612200,85085,2054933998,2054933998,https://photos.zillowstatic.com/fp/45023d48952e0fffdde5948f8f155408-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.723213,-112.10226,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$611,990 ",Sold,SOLD,,,611990,Sold 05/24/2024,RECENTLY_SOLD,612200,2054933998
"2233 E Behrend Dr LOT 150, Phoenix, AZ 85024",Phoenix,AZ,2233 E Behrend Dr LOT 150,85024,1680,,,,2,3,Realty Executives,https://photos.zillowstatic.com/fp/5f6093741cfebc8217c388a18bd75b35-p_e.jpg,$,https://www.zillow.com/homedetails/2233-E-Behrend-Dr-LOT-150-Phoenix-AZ-85024/2055076720_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,MANUFACTURED,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.663982,,,1680,-112.03642,,,80000,,80000,,663,FALSE,AZ,2233 E Behrend Dr LOT 150,,612579000,Lot 150,,80000,85024,2055076720,2055076720,https://photos.zillowstatic.com/fp/5f6093741cfebc8217c388a18bd75b35-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.663982,-112.03642,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$80,000 ",Sold,SOLD,,,80000,Sold 05/24/2024,RECENTLY_SOLD,80000,2055076720
"1948 W Bramble Berry Ln, Phoenix, AZ 85085",Phoenix,AZ,1948 W Bramble Berry Ln,85085,2044,,,,2,3,"PCD Realty, LLC",https://photos.zillowstatic.com/fp/af2c6bd917a62a8b134ab5d13366ff43-p_e.jpg,$,https://www.zillow.com/homedetails/1948-W-Bramble-Berry-Ln-Phoenix-AZ-85085/2056057680_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.781807,,,2044,-112.10211,sqft,6000,720830,,720830,,2734,FALSE,AZ,1948 W Bramble Berry Ln,,612579000,,,721000,85085,2056057680,2056057680,https://photos.zillowstatic.com/fp/af2c6bd917a62a8b134ab5d13366ff43-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.781807,-112.10211,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$720,830 ",Sold,SOLD,,,720830,Sold 05/24/2024,RECENTLY_SOLD,721000,2056057680
"3022 W Straight Arrow Ln, Phoenix, AZ 85083",Phoenix,AZ,3022 W Straight Arrow Ln,85083,1710,,,,2,4,"K. Hovnanian Great Western Homes, LLC",https://photos.zillowstatic.com/fp/a79becc7be9be4b24163885d516cb783-p_e.jpg,$,https://www.zillow.com/homedetails/3022-W-Straight-Arrow-Ln-Phoenix-AZ-85083/2056113994_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,2,4,Phoenix,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.733578,,,1710,-112.12344,sqft,5000,531931,,531931,,2500,FALSE,AZ,3022 W Straight Arrow Ln,,612579000,,,532100,85083,2056113994,2056113994,https://photos.zillowstatic.com/fp/a79becc7be9be4b24163885d516cb783-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.733578,-112.12344,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$531,931 ",Sold,SOLD,,,531931,Sold 05/24/2024,RECENTLY_SOLD,532100,2056113994
"13768 W Forest Pleasant Pl, Peoria, AZ 85383",Peoria,AZ,13768 W Forest Pleasant Pl,85383,,,,,0,,,,$,https://www.zillow.com/homedetails/13768-W-Forest-Pleasant-Pl-Peoria-AZ-85383/2056155994_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,FALSE,,FALSE,0,,Peoria,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,LOT,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,,,,781731,,781731,,1759,FALSE,AZ,13768 W Forest Pleasant Pl,,612579000,,,,85383,2056155994,2056155994,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.77175521850586,-112.35665130615234",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,#NAME?,Non Owner Occupied,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$781,731 ",Sold,SOLD,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.77175521850586,-112.35665130615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ZCbUyCV40XWINkYFMQAVlqaIqeA=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.77175521850586,-112.35665130615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=qnaXniJZiXHQQ3m4ZDl8Xy0Wbs8=",781731,Sold 05/24/2024,RECENTLY_SOLD,,2056155994
"8243 E Leaning Rock Rd LOT 191, Scottsdale, AZ 85266",Scottsdale,AZ,8243 E Leaning Rock Rd LOT 191,85266,,,,,,,Russ Lyon Sotheby's International Realty,https://photos.zillowstatic.com/fp/d386ca25a5e4f4fb7da4523fe86ecbdb-p_e.jpg,$,https://www.zillow.com/homedetails/8243-E-Leaning-Rock-Rd-LOT-191-Scottsdale-AZ-85266/2071187027_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,,,Scottsdale,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,LOT,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.7841,,,,-111.902954,acres,2.1873,1700000,,1700000,,2999,FALSE,AZ,8243 E Leaning Rock Rd LOT 191,,612579000,Lot 191,,,85266,2071187027,2071187027,https://photos.zillowstatic.com/fp/d386ca25a5e4f4fb7da4523fe86ecbdb-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7841,-111.902954,TRUE,2.19 acres,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,$1.70M,Sold,SOLD,,,1700000,Sold 05/24/2024,RECENTLY_SOLD,,2071187027
"9420 E Covey Trl LOT 240, Scottsdale, AZ 85262",Scottsdale,AZ,9420 E Covey Trl LOT 240,85262,,,,,,,"Aeris House Properties, LLC",https://photos.zillowstatic.com/fp/6bff2609417d7638a964ad7267937f01-p_e.jpg,$,https://www.zillow.com/homedetails/9420-E-Covey-Trl-LOT-240-Scottsdale-AZ-85262/2074035642_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,FALSE,TRUE,TRUE,FALSE,,,Scottsdale,USA,USD,,1.71653E+12,7,RECENTLY_SOLD,RECENTLY_SOLD,LOT,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.836052,,,,-111.87967,acres,0.933884298,590000,,590000,,2739,FALSE,AZ,9420 E Covey Trl LOT 240,,612579000,Lot 240,,,85262,2074035642,2074035642,https://photos.zillowstatic.com/fp/6bff2609417d7638a964ad7267937f01-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.836052,-111.87967,TRUE,0.93 acres,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$590,000 ",Sold,SOLD,,,590000,Sold 05/24/2024,RECENTLY_SOLD,,2074035642
